Datetime,Ticker,Open,High,Low,Close,Volume
2020-11-23 09:30:00-05:00,MCD,215.13999938964844,215.7064971923828,215.13999938964844,215.50999450683594,71420
2020-11-23 09:31:00-05:00,MCD,215.40499877929688,215.63999938964844,215.26499938964844,215.4499969482422,11862
2020-11-23 09:32:00-05:00,MCD,215.47999572753906,215.75,215.47999572753906,215.73599243164062,7160
2020-11-23 09:33:00-05:00,MCD,215.61720275878906,215.8699951171875,215.25999450683594,215.69000244140625,30100
2020-11-23 09:34:00-05:00,MCD,215.27000427246094,215.58999633789062,215.23080444335938,215.41000366210938,5611
2020-11-23 09:35:00-05:00,MCD,215.44000244140625,215.52999877929688,215.110107421875,215.3699951171875,6634
2020-11-23 09:36:00-05:00,MCD,215.42999267578125,215.72000122070312,215.42999267578125,215.6999969482422,8398
2020-11-23 09:37:00-05:00,MCD,215.7050018310547,215.75999450683594,215.27999877929688,215.41000366210938,6500
2020-11-23 09:38:00-05:00,MCD,215.4600067138672,215.7238006591797,215.45799255371094,215.70309448242188,3200
2020-11-23 09:39:00-05:00,MCD,215.72999572753906,215.72999572753906,215.35000610351562,215.3800048828125,4382
2020-11-23 09:40:00-05:00,MCD,215.27000427246094,215.34500122070312,215.16000366210938,215.22000122070312,4437
2020-11-23 09:41:00-05:00,MCD,215.293701171875,215.30999755859375,215.05999755859375,215.14999389648438,8133
2020-11-23 09:42:00-05:00,MCD,215.1781005859375,215.5800018310547,215.08999633789062,215.5800018310547,5345
2020-11-23 09:43:00-05:00,MCD,215.52999877929688,215.6199951171875,215.42999267578125,215.42999267578125,5716
2020-11-23 09:44:00-05:00,MCD,215.47999572753906,215.6699981689453,215.4199981689453,215.64999389648438,5141
2020-11-23 09:45:00-05:00,MCD,215.66000366210938,216.0500030517578,215.66000366210938,215.7899932861328,18427
2020-11-23 09:46:00-05:00,MCD,215.75,215.89999389648438,215.61000061035156,215.72000122070312,5134
2020-11-23 09:47:00-05:00,MCD,215.7100067138672,215.7100067138672,215.36000061035156,215.44000244140625,4712
2020-11-23 09:48:00-05:00,MCD,215.4604034423828,215.6999969482422,215.4600067138672,215.6199951171875,4223
2020-11-23 09:49:00-05:00,MCD,215.42999267578125,215.42999267578125,215.22000122070312,215.22000122070312,1704
2020-11-23 09:50:00-05:00,MCD,215.13400268554688,215.4499969482422,215.13400268554688,215.44940185546875,8396
2020-11-23 09:51:00-05:00,MCD,215.57000732421875,215.63999938964844,215.4499969482422,215.6300048828125,7490
2020-11-23 09:52:00-05:00,MCD,215.63999938964844,215.8000030517578,215.63999938964844,215.73500061035156,8396
2020-11-23 09:53:00-05:00,MCD,215.77999877929688,215.82000732421875,215.74119567871094,215.79420471191406,4149
2020-11-23 09:54:00-05:00,MCD,215.67999267578125,215.82000732421875,215.5800018310547,215.6649932861328,5389
2020-11-23 09:55:00-05:00,MCD,215.72000122070312,215.86000061035156,215.6199951171875,215.74000549316406,6535
2020-11-23 09:56:00-05:00,MCD,215.74000549316406,215.74000549316406,215.47500610351562,215.47500610351562,11361
2020-11-23 09:57:00-05:00,MCD,215.39999389648438,215.39999389648438,215.31500244140625,215.36000061035156,5083
2020-11-23 09:58:00-05:00,MCD,215.4163055419922,215.6300048828125,215.4163055419922,215.58999633789062,6112
2020-11-23 09:59:00-05:00,MCD,215.6199951171875,215.7899932861328,215.5260009765625,215.7899932861328,6009
2020-11-23 10:00:00-05:00,MCD,215.80999755859375,215.80999755859375,215.6699981689453,215.76939392089844,11091
2020-11-23 10:01:00-05:00,MCD,215.77000427246094,215.97000122070312,215.69000244140625,215.91000366210938,22482
2020-11-23 10:02:00-05:00,MCD,215.94960021972656,216.00999450683594,215.88999938964844,215.9499053955078,8228
2020-11-23 10:03:00-05:00,MCD,215.89999389648438,215.9499969482422,215.77999877929688,215.86000061035156,9756
2020-11-23 10:04:00-05:00,MCD,215.8800048828125,216.02499389648438,215.8000030517578,215.84390258789062,14216
2020-11-23 10:05:00-05:00,MCD,215.8249969482422,215.88999938964844,215.7550048828125,215.7550048828125,5043
2020-11-23 10:06:00-05:00,MCD,215.72000122070312,215.72999572753906,215.55020141601562,215.72000122070312,2851
2020-11-23 10:07:00-05:00,MCD,215.65499877929688,215.86000061035156,215.65499877929688,215.86000061035156,5290
2020-11-23 10:08:00-05:00,MCD,215.83999633789062,215.92999267578125,215.6999969482422,215.87789916992188,5909
2020-11-23 10:09:00-05:00,MCD,215.8800048828125,215.9499969482422,215.8350067138672,215.9499969482422,3465
2020-11-23 10:10:00-05:00,MCD,215.93499755859375,215.94000244140625,215.77499389648438,215.94000244140625,12134
2020-11-23 10:11:00-05:00,MCD,215.88999938964844,215.97000122070312,215.86000061035156,215.91000366210938,8457
2020-11-23 10:12:00-05:00,MCD,215.91000366210938,215.97999572753906,215.82000732421875,215.97000122070312,7458
2020-11-23 10:13:00-05:00,MCD,215.99000549316406,216.1699981689453,215.97999572753906,216.05499267578125,23929
2020-11-23 10:14:00-05:00,MCD,216.00900268554688,216.25,216.00900268554688,216.2100067138672,6650
2020-11-23 10:15:00-05:00,MCD,216.1999969482422,216.3000030517578,216.16000366210938,216.21499633789062,7190
2020-11-23 10:16:00-05:00,MCD,216.18099975585938,216.35000610351562,216.1300048828125,216.3000030517578,6970
