Datetime,Ticker,Open,High,Low,Close,Volume
2020-12-23 09:30:00-05:00,MSFT,223.11000061035156,223.5,222.85000610351562,223.26519775390625,549957
2020-12-23 09:31:00-05:00,MSFT,223.05999755859375,223.07000732421875,222.97000122070312,223.07000732421875,52075
2020-12-23 09:32:00-05:00,MSFT,223.02999877929688,223.30999755859375,222.9499969482422,223.25999450683594,73383
2020-12-23 09:33:00-05:00,MSFT,223.22999572753906,223.4499969482422,223.1999969482422,223.36000061035156,106408
2020-12-23 09:34:00-05:00,MSFT,223.33999633789062,223.39999389648438,223.33999633789062,223.35000610351562,41326
2020-12-23 09:35:00-05:00,MSFT,223.375,223.55889892578125,223.33799743652344,223.49789428710938,98317
2020-12-23 09:36:00-05:00,MSFT,223.5,223.52000427246094,222.88189697265625,222.93499755859375,107578
2020-12-23 09:37:00-05:00,MSFT,222.75,222.99000549316406,222.6199951171875,222.8699951171875,84753
2020-12-23 09:38:00-05:00,MSFT,222.75,222.9600067138672,222.69000244140625,222.7454071044922,92150
2020-12-23 09:39:00-05:00,MSFT,222.5,222.56309509277344,222.4915008544922,222.4949951171875,77853
2020-12-23 09:40:00-05:00,MSFT,222.39500427246094,222.68580627441406,222.3000030517578,222.6199951171875,76093
2020-12-23 09:41:00-05:00,MSFT,222.58999633789062,222.63999938964844,222.5,222.63999938964844,53012
2020-12-23 09:42:00-05:00,MSFT,222.6199951171875,222.82000732421875,222.52000427246094,222.77999877929688,41269
2020-12-23 09:43:00-05:00,MSFT,222.7899932861328,222.8052978515625,222.66000366210938,222.69500732421875,50184
2020-12-23 09:44:00-05:00,MSFT,222.5,222.63999938964844,222.5,222.63999938964844,55769
2020-12-23 09:45:00-05:00,MSFT,222.5,222.58999633789062,222.4600067138672,222.5399932861328,51914
2020-12-23 09:46:00-05:00,MSFT,222.50390625,222.5399932861328,222.1199951171875,222.1649932861328,69276
2020-12-23 09:47:00-05:00,MSFT,222.17999267578125,222.27000427246094,222.0800018310547,222.24000549316406,67883
2020-12-23 09:48:00-05:00,MSFT,222.25,222.44500732421875,222.24000549316406,222.4188995361328,50537
2020-12-23 09:49:00-05:00,MSFT,222.36000061035156,222.50999450683594,222.36000061035156,222.5050048828125,58247
2020-12-23 09:50:00-05:00,MSFT,222.5,222.61000061035156,222.49009704589844,222.5800018310547,59899
2020-12-23 09:51:00-05:00,MSFT,222.5,222.5,222.47999572753906,222.47999572753906,58329
2020-12-23 09:52:00-05:00,MSFT,222.33999633789062,222.50999450683594,222.26010131835938,222.5,77484
2020-12-23 09:53:00-05:00,MSFT,222.625,222.64999389648438,222.6199951171875,222.64999389648438,54432
2020-12-23 09:54:00-05:00,MSFT,222.83999633789062,222.93499755859375,222.63499450683594,222.66000366210938,87141
2020-12-23 09:55:00-05:00,MSFT,222.52000427246094,222.6199951171875,222.52000427246094,222.5915985107422,57984
2020-12-23 09:56:00-05:00,MSFT,222.5,222.8699951171875,222.5,222.85000610351562,53260
2020-12-23 09:57:00-05:00,MSFT,223.0,223.02000427246094,222.80499267578125,222.89999389648438,75990
2020-12-23 09:58:00-05:00,MSFT,222.83999633789062,222.97000122070312,222.83999633789062,222.94500732421875,46318
2020-12-23 09:59:00-05:00,MSFT,222.92999267578125,223.00999450683594,222.8800048828125,222.94000244140625,45360
2020-12-23 10:00:00-05:00,MSFT,222.94000244140625,223.01499938964844,222.8000030517578,222.8000030517578,42468
2020-12-23 10:01:00-05:00,MSFT,222.80499267578125,222.80499267578125,222.58999633789062,222.58999633789062,40527
2020-12-23 10:02:00-05:00,MSFT,222.60000610351562,222.61000061035156,222.41000366210938,222.5399932861328,60395
2020-12-23 10:03:00-05:00,MSFT,222.5500030517578,222.66000366210938,222.49000549316406,222.58999633789062,78006
2020-12-23 10:04:00-05:00,MSFT,222.61000061035156,222.70790100097656,222.5,222.6999969482422,57214
2020-12-23 10:05:00-05:00,MSFT,222.7100067138672,222.80999755859375,222.64999389648438,222.75999450683594,30613
2020-12-23 10:06:00-05:00,MSFT,222.72999572753906,222.7550048828125,222.27999877929688,222.34500122070312,63501
2020-12-23 10:07:00-05:00,MSFT,222.33729553222656,222.36000061035156,222.14999389648438,222.25100708007812,53952
2020-12-23 10:08:00-05:00,MSFT,222.27000427246094,222.5800018310547,222.23500061035156,222.5800018310547,43780
2020-12-23 10:09:00-05:00,MSFT,222.58999633789062,222.7480010986328,222.5800018310547,222.6656951904297,39388
2020-12-23 10:10:00-05:00,MSFT,222.64999389648438,222.82000732421875,222.6199951171875,222.74000549316406,54987
2020-12-23 10:11:00-05:00,MSFT,222.72219848632812,222.77999877929688,222.63999938964844,222.6649932861328,42638
2020-12-23 10:12:00-05:00,MSFT,222.64999389648438,222.71969604492188,222.50999450683594,222.60000610351562,37624
2020-12-23 10:13:00-05:00,MSFT,222.6199951171875,222.6999969482422,222.5500030517578,222.60000610351562,36276
2020-12-23 10:14:00-05:00,MSFT,222.5800018310547,222.72000122070312,222.5500030517578,222.67999267578125,27354
2020-12-23 10:15:00-05:00,MSFT,222.69000244140625,222.7480010986328,222.47999572753906,222.5500030517578,91778
2020-12-23 10:16:00-05:00,MSFT,222.53500366210938,222.91000366210938,222.5,222.90789794921875,49854
2020-12-23 10:17:00-05:00,MSFT,222.9199981689453,222.94000244140625,222.8300018310547,222.8730926513672,22205
2020-12-23 10:18:00-05:00,MSFT,222.88999938964844,222.91839599609375,222.69000244140625,222.82640075683594,28916
2020-12-23 10:19:00-05:00,MSFT,222.83009338378906,222.8800048828125,222.82000732421875,222.85000610351562,18565
2020-12-23 10:20:00-05:00,MSFT,222.86000061035156,222.98500061035156,222.85000610351562,222.94410705566406,36446
2020-12-23 10:21:00-05:00,MSFT,222.89999389648438,222.96499633789062,222.86000061035156,222.89999389648438,24786
2020-12-23 10:22:00-05:00,MSFT,222.9149932861328,223.02000427246094,222.8699951171875,223.0,29798
2020-12-23 10:23:00-05:00,MSFT,222.99830627441406,223.13999938964844,222.9600067138672,223.11000061035156,50726
2020-12-23 10:24:00-05:00,MSFT,223.114501953125,223.2165985107422,223.08999633789062,223.1199951171875,50734
2020-12-23 10:25:00-05:00,MSFT,223.13699340820312,223.16000366210938,222.94000244140625,223.02000427246094,38405
2020-12-23 10:26:00-05:00,MSFT,223.0500030517578,223.25,223.0,223.15249633789062,54689
2020-12-23 10:27:00-05:00,MSFT,223.15789794921875,223.25,223.1199951171875,223.25,42931
2020-12-23 10:28:00-05:00,MSFT,223.25999450683594,223.36000061035156,223.14999389648438,223.21499633789062,49322
2020-12-23 10:29:00-05:00,MSFT,223.19000244140625,223.22000122070312,223.13360595703125,223.17999267578125,37395
2020-12-23 10:30:00-05:00,MSFT,223.17999267578125,223.2592010498047,223.05499267578125,223.139892578125,50932
2020-12-23 10:31:00-05:00,MSFT,223.13999938964844,223.16000366210938,222.99000549316406,223.07000732421875,47690
2020-12-23 10:32:00-05:00,MSFT,223.0749969482422,223.13999938964844,223.00999450683594,223.10000610351562,41599
2020-12-23 10:33:00-05:00,MSFT,223.09500122070312,223.27760314941406,223.09500122070312,223.19000244140625,33699
2020-12-23 10:34:00-05:00,MSFT,223.18499755859375,223.27999877929688,223.18499755859375,223.22999572753906,36659
2020-12-23 10:35:00-05:00,MSFT,223.22000122070312,223.24000549316406,223.08999633789062,223.1199951171875,33628
2020-12-23 10:36:00-05:00,MSFT,223.1199951171875,223.15989685058594,222.97999572753906,223.02999877929688,31651
2020-12-23 10:37:00-05:00,MSFT,223.0399932861328,223.0399932861328,222.92999267578125,222.94500732421875,30886
2020-12-23 10:38:00-05:00,MSFT,222.94000244140625,222.97500610351562,222.77000427246094,222.85000610351562,54959
2020-12-23 10:39:00-05:00,MSFT,222.85000610351562,222.8699951171875,222.80099487304688,222.82000732421875,37948
2020-12-23 10:40:00-05:00,MSFT,222.80999755859375,222.88999938964844,222.80999755859375,222.86000061035156,20785
2020-12-23 10:41:00-05:00,MSFT,222.86000061035156,222.97999572753906,222.77000427246094,222.9600067138672,56364
2020-12-23 10:42:00-05:00,MSFT,222.9600067138672,222.968994140625,222.6947021484375,222.7445068359375,44605
2020-12-23 10:43:00-05:00,MSFT,222.72000122070312,222.72000122070312,222.63999938964844,222.64500427246094,24173
2020-12-23 10:44:00-05:00,MSFT,222.63999938964844,222.64999389648438,222.58999633789062,222.61219787597656,21475
2020-12-23 10:45:00-05:00,MSFT,222.6300048828125,222.6510009765625,222.4499969482422,222.5399932861328,43561
2020-12-23 10:46:00-05:00,MSFT,222.54859924316406,222.58999633789062,222.5,222.5399932861328,26778
2020-12-23 10:47:00-05:00,MSFT,222.5670928955078,222.66000366210938,222.52999877929688,222.6300048828125,30178
2020-12-23 10:48:00-05:00,MSFT,222.62730407714844,222.62899780273438,222.47000122070312,222.5,20875
2020-12-23 10:49:00-05:00,MSFT,222.49000549316406,222.5,222.32000732421875,222.38499450683594,32688
2020-12-23 10:50:00-05:00,MSFT,222.3800048828125,222.64999389648438,222.360107421875,222.48500061035156,54917
2020-12-23 10:51:00-05:00,MSFT,222.49000549316406,222.49000549316406,222.3227996826172,222.33999633789062,54909
2020-12-23 10:52:00-05:00,MSFT,222.33999633789062,222.35000610351562,222.2100067138672,222.3000030517578,54289
2020-12-23 10:53:00-05:00,MSFT,222.3000030517578,222.47999572753906,222.25,222.44500732421875,32321
2020-12-23 10:54:00-05:00,MSFT,222.4521026611328,222.45860290527344,222.3300018310547,222.4499969482422,30711
2020-12-23 10:55:00-05:00,MSFT,222.44000244140625,222.5500030517578,222.39999389648438,222.5,40997
