Datetime,Ticker,Open,High,Low,Close,Volume
2020-11-27 09:30:00-05:00,ROKU,279.70001220703125,280.1400146484375,278.25,278.875,75402
2020-11-27 09:31:00-05:00,ROKU,279.3492126464844,280.6000061035156,278.7300109863281,280.2135925292969,13613
2020-11-27 09:32:00-05:00,ROKU,279.9999084472656,280.4800109863281,277.5,278.92999267578125,32175
2020-11-27 09:33:00-05:00,ROKU,278.8399963378906,278.92999267578125,276.3599853515625,277.80499267578125,32298
2020-11-27 09:34:00-05:00,ROKU,277.78350830078125,278.260009765625,276.3500061035156,277.0450134277344,22486
2020-11-27 09:35:00-05:00,ROKU,276.9231872558594,277.91571044921875,276.3500061035156,276.510009765625,18513
2020-11-27 09:36:00-05:00,ROKU,276.19000244140625,276.5495910644531,275.42999267578125,275.6099853515625,22535
2020-11-27 09:37:00-05:00,ROKU,275.9413146972656,275.9898986816406,274.35321044921875,274.35321044921875,39451
2020-11-27 09:38:00-05:00,ROKU,274.69000244140625,275.15020751953125,274.239990234375,274.7200012207031,32764
2020-11-27 09:39:00-05:00,ROKU,274.74951171875,276.84991455078125,274.54998779296875,275.46600341796875,54730
2020-11-27 09:40:00-05:00,ROKU,275.0,276.510009765625,273.6199951171875,275.37689208984375,54802
2020-11-27 09:41:00-05:00,ROKU,275.3599853515625,275.5885009765625,274.0799865722656,274.9161071777344,45990
2020-11-27 09:42:00-05:00,ROKU,275.0,276.739990234375,275.0,275.8594055175781,25457
2020-11-27 09:43:00-05:00,ROKU,275.9100036621094,276.5400085449219,275.5618896484375,276.0450134277344,12634
2020-11-27 09:44:00-05:00,ROKU,276.201904296875,276.201904296875,275.1130065917969,275.639892578125,8626
2020-11-27 09:45:00-05:00,ROKU,275.2699890136719,275.8800048828125,275.1300048828125,275.5400085449219,10570
2020-11-27 09:46:00-05:00,ROKU,275.8598937988281,276.3900146484375,275.5,276.0899963378906,9076
2020-11-27 09:47:00-05:00,ROKU,276.20001220703125,276.5,275.39129638671875,275.42498779296875,14762
2020-11-27 09:48:00-05:00,ROKU,275.42999267578125,275.51800537109375,274.6000061035156,275.375,29512
2020-11-27 09:49:00-05:00,ROKU,275.3772888183594,275.64990234375,275.0899963378906,275.3500061035156,5365
2020-11-27 09:50:00-05:00,ROKU,275.1300048828125,275.1300048828125,274.20001220703125,274.3900146484375,13123
2020-11-27 09:51:00-05:00,ROKU,274.6299133300781,275.2799987792969,274.4150085449219,274.82000732421875,9868
2020-11-27 09:52:00-05:00,ROKU,274.9949951171875,274.9949951171875,274.54998779296875,274.7001037597656,4373
2020-11-27 09:53:00-05:00,ROKU,274.8009948730469,275.3962097167969,273.79998779296875,273.864990234375,74982
2020-11-27 09:54:00-05:00,ROKU,274.7398986816406,274.7398986816406,274.1000061035156,274.1000061035156,3367
2020-11-27 09:55:00-05:00,ROKU,274.2900085449219,274.5400085449219,273.7001037597656,274.5050048828125,13105
2020-11-27 09:56:00-05:00,ROKU,274.5050048828125,274.8699035644531,274.4967041015625,274.5849914550781,3666
2020-11-27 09:57:00-05:00,ROKU,274.79998779296875,275.45989990234375,274.590087890625,275.0935974121094,7861
2020-11-27 09:58:00-05:00,ROKU,275.20001220703125,275.69000244140625,274.8399963378906,275.11859130859375,23026
2020-11-27 09:59:00-05:00,ROKU,275.1300048828125,275.75,274.5780944824219,274.8299865722656,18434
2020-11-27 10:00:00-05:00,ROKU,274.8299865722656,275.1300048828125,274.3800048828125,274.70989990234375,10185
2020-11-27 10:01:00-05:00,ROKU,274.6199951171875,275.14990234375,274.6199951171875,274.989990234375,9272
2020-11-27 10:02:00-05:00,ROKU,274.89239501953125,274.89239501953125,273.0199890136719,273.0199890136719,38971
2020-11-27 10:03:00-05:00,ROKU,273.04998779296875,273.7799072265625,273.010009765625,273.20001220703125,17190
2020-11-27 10:04:00-05:00,ROKU,273.2250061035156,273.7300109863281,273.2200927734375,273.7300109863281,11564
2020-11-27 10:05:00-05:00,ROKU,273.70001220703125,274.1499938964844,273.5350036621094,274.0,20735
2020-11-27 10:06:00-05:00,ROKU,273.9700927734375,274.2698974609375,273.840087890625,274.1000061035156,12499
2020-11-27 10:07:00-05:00,ROKU,274.1000061035156,274.82000732421875,274.0,274.4700927734375,9374
2020-11-27 10:08:00-05:00,ROKU,274.6549987792969,275.29998779296875,274.6549987792969,274.69000244140625,25233
2020-11-27 10:09:00-05:00,ROKU,274.6700134277344,274.7665100097656,274.0,274.0,10322
2020-11-27 10:10:00-05:00,ROKU,274.010009765625,274.8598937988281,274.0,274.1510925292969,18986
2020-11-27 10:11:00-05:00,ROKU,274.3035888671875,274.79998779296875,274.2300109863281,274.4599914550781,11578
2020-11-27 10:12:00-05:00,ROKU,274.489990234375,275.4941101074219,274.4599914550781,275.0975036621094,14229
2020-11-27 10:13:00-05:00,ROKU,275.0880126953125,275.5799865722656,274.6650085449219,274.6650085449219,19963
2020-11-27 10:14:00-05:00,ROKU,274.9100036621094,275.369384765625,274.70001220703125,275.369384765625,12113
2020-11-27 10:15:00-05:00,ROKU,275.2919921875,275.8299865722656,274.82000732421875,275.1400146484375,31471
2020-11-27 10:16:00-05:00,ROKU,275.37579345703125,275.37579345703125,275.0,275.32000732421875,4533
2020-11-27 10:17:00-05:00,ROKU,275.510009765625,276.29998779296875,275.510009765625,276.1700134277344,13223
2020-11-27 10:18:00-05:00,ROKU,276.3299865722656,276.7193908691406,276.3100891113281,276.4100036621094,11934
2020-11-27 10:19:00-05:00,ROKU,276.54998779296875,276.80999755859375,276.54998779296875,276.610107421875,19657
2020-11-27 10:20:00-05:00,ROKU,276.6499938964844,276.8699951171875,276.6099853515625,276.7300109863281,6669
2020-11-27 10:21:00-05:00,ROKU,276.67999267578125,276.989990234375,276.6000061035156,276.7200012207031,11034
2020-11-27 10:22:00-05:00,ROKU,276.79998779296875,276.79998779296875,276.6099853515625,276.7049865722656,8323
2020-11-27 10:23:00-05:00,ROKU,276.7049865722656,277.2200012207031,276.70001220703125,277.1300048828125,13058
2020-11-27 10:24:00-05:00,ROKU,277.1167907714844,277.1400146484375,276.80999755859375,276.8800048828125,9340
2020-11-27 10:25:00-05:00,ROKU,276.80999755859375,276.8299865722656,275.9700012207031,276.2850036621094,15002
2020-11-27 10:26:00-05:00,ROKU,276.2113037109375,276.31671142578125,276.0801086425781,276.2384033203125,2311
2020-11-27 10:27:00-05:00,ROKU,276.0368957519531,276.4067077636719,275.9100036621094,276.4067077636719,8487
2020-11-27 10:28:00-05:00,ROKU,276.17999267578125,276.30499267578125,275.5000915527344,275.7752990722656,15407
2020-11-27 10:29:00-05:00,ROKU,275.6387939453125,275.6387939453125,275.1936950683594,275.3999938964844,8163
2020-11-27 10:30:00-05:00,ROKU,275.6099853515625,276.2699890136719,275.4049987792969,276.1000061035156,5003
2020-11-27 10:31:00-05:00,ROKU,276.25,276.5899963378906,276.25,276.4255065917969,6178
2020-11-27 10:32:00-05:00,ROKU,276.6000061035156,276.7998962402344,276.4599914550781,276.510009765625,3059
2020-11-27 10:33:00-05:00,ROKU,276.4289855957031,276.70001220703125,276.01251220703125,276.15679931640625,8370
2020-11-27 10:34:00-05:00,ROKU,276.20001220703125,276.26239013671875,276.03009033203125,276.26239013671875,4966
2020-11-27 10:35:00-05:00,ROKU,276.1000061035156,276.1099853515625,275.6400146484375,275.9894104003906,5590
2020-11-27 10:36:00-05:00,ROKU,275.55999755859375,275.7251892089844,275.15008544921875,275.3110046386719,12456
2020-11-27 10:37:00-05:00,ROKU,275.4599914550781,276.0,275.4200134277344,275.45440673828125,13640
2020-11-27 10:38:00-05:00,ROKU,275.6957092285156,275.6957092285156,275.0400085449219,275.3900146484375,11203
2020-11-27 10:39:00-05:00,ROKU,275.3153991699219,275.36260986328125,275.0299987792969,275.05059814453125,8547
2020-11-27 10:40:00-05:00,ROKU,275.0899963378906,275.46990966796875,275.0199890136719,275.0299987792969,12010
2020-11-27 10:41:00-05:00,ROKU,275.34991455078125,275.34991455078125,275.0,275.1449890136719,14657
2020-11-27 10:42:00-05:00,ROKU,275.1449890136719,275.885009765625,275.0039978027344,275.84161376953125,26630
2020-11-27 10:43:00-05:00,ROKU,275.82501220703125,276.0299987792969,275.05010986328125,275.5899963378906,13868
2020-11-27 10:44:00-05:00,ROKU,275.5132141113281,275.64990234375,275.1300964355469,275.2349853515625,10333
2020-11-27 10:45:00-05:00,ROKU,275.1499938964844,275.4198913574219,274.79998779296875,275.2196960449219,14922
2020-11-27 10:46:00-05:00,ROKU,275.1856994628906,275.5611877441406,275.1199951171875,275.5,4626
2020-11-27 10:47:00-05:00,ROKU,275.43560791015625,275.4849853515625,275.0899963378906,275.0899963378906,5528
2020-11-27 10:48:00-05:00,ROKU,275.1449890136719,275.2019958496094,275.0199890136719,275.0400085449219,1937
2020-11-27 10:49:00-05:00,ROKU,275.07501220703125,275.1799011230469,274.5,274.5199890136719,7524
2020-11-27 10:50:00-05:00,ROKU,274.67498779296875,274.909912109375,274.54010009765625,274.909912109375,5185
2020-11-27 10:51:00-05:00,ROKU,274.8117980957031,275.27978515625,274.6900939941406,274.95001220703125,5100
2020-11-27 10:52:00-05:00,ROKU,274.82000732421875,274.9512023925781,274.82000732421875,274.9512023925781,2705
2020-11-27 10:53:00-05:00,ROKU,274.8999938964844,275.010009765625,274.70001220703125,274.7998962402344,5692
2020-11-27 10:54:00-05:00,ROKU,274.635009765625,274.635009765625,274.2701110839844,274.489990234375,8048
2020-11-27 10:55:00-05:00,ROKU,274.65679931640625,275.2994079589844,274.65679931640625,275.20001220703125,4765
2020-11-27 10:56:00-05:00,ROKU,275.1180114746094,275.20001220703125,274.8999938964844,275.20001220703125,4489
2020-11-27 10:57:00-05:00,ROKU,275.2099914550781,275.2099914550781,274.7300109863281,274.739990234375,5440
2020-11-27 10:58:00-05:00,ROKU,274.9519958496094,275.0,274.54998779296875,274.7715148925781,8106
2020-11-27 10:59:00-05:00,ROKU,274.75,274.79998779296875,274.70001220703125,274.70001220703125,2341
2020-11-27 11:00:00-05:00,ROKU,274.82000732421875,275.04998779296875,274.7900085449219,275.04998779296875,2387
2020-11-27 11:01:00-05:00,ROKU,275.1700134277344,275.1700134277344,274.70001220703125,274.7200012207031,5468
2020-11-27 11:02:00-05:00,ROKU,274.5799865722656,274.5799865722656,274.2300109863281,274.36639404296875,5193
2020-11-27 11:03:00-05:00,ROKU,274.3299865722656,274.3450012207031,274.2323913574219,274.3450012207031,4301
2020-11-27 11:04:00-05:00,ROKU,274.3999938964844,274.7898864746094,274.3399963378906,274.7898864746094,3269
2020-11-27 11:05:00-05:00,ROKU,274.6000061035156,275.1600036621094,274.6000061035156,274.79998779296875,7914
2020-11-27 11:06:00-05:00,ROKU,274.6300048828125,274.6400146484375,274.3500061035156,274.3500061035156,3727
2020-11-27 11:07:00-05:00,ROKU,274.427001953125,274.50750732421875,274.2300109863281,274.2300109863281,3248
2020-11-27 11:08:00-05:00,ROKU,274.1138000488281,274.4375,274.1138000488281,274.4150085449219,2564
2020-11-27 11:09:00-05:00,ROKU,274.4339904785156,274.7300109863281,274.3800048828125,274.61920166015625,3260
2020-11-27 11:10:00-05:00,ROKU,274.6199951171875,274.98150634765625,274.54998779296875,274.98150634765625,5225
2020-11-27 11:11:00-05:00,ROKU,274.7401123046875,275.32000732421875,274.7401123046875,275.31988525390625,6897
2020-11-27 11:12:00-05:00,ROKU,275.32000732421875,275.6000061035156,275.15399169921875,275.364990234375,11187
2020-11-27 11:13:00-05:00,ROKU,275.3500061035156,275.3500061035156,274.55999755859375,274.55999755859375,5861
2020-11-27 11:14:00-05:00,ROKU,275.0498962402344,275.0498962402344,274.55999755859375,275.0,3259
2020-11-27 11:15:00-05:00,ROKU,275.0,275.1400146484375,274.864990234375,274.864990234375,4062
2020-11-27 11:16:00-05:00,ROKU,274.8599853515625,275.0,274.8500061035156,274.9960021972656,3398
2020-11-27 11:17:00-05:00,ROKU,275.0043029785156,275.0043029785156,274.6000061035156,274.8450012207031,6991
2020-11-27 11:18:00-05:00,ROKU,274.8450012207031,274.9436950683594,274.8450012207031,274.885009765625,1767
2020-11-27 11:19:00-05:00,ROKU,274.7799987792969,274.864990234375,274.510009765625,274.68499755859375,8643
2020-11-27 11:20:00-05:00,ROKU,274.80999755859375,274.80999755859375,274.70001220703125,274.70001220703125,410
2020-11-27 11:21:00-05:00,ROKU,274.510009765625,274.510009765625,274.1000061035156,274.2650146484375,11049
2020-11-27 11:22:00-05:00,ROKU,274.239990234375,274.6600036621094,274.2250061035156,274.5,2023
2020-11-27 11:23:00-05:00,ROKU,274.3699951171875,274.46051025390625,274.18389892578125,274.2749938964844,3373
2020-11-27 11:24:00-05:00,ROKU,274.2560119628906,274.2560119628906,273.92999267578125,274.0400085449219,8542
2020-11-27 11:25:00-05:00,ROKU,274.010009765625,274.3169860839844,273.90008544921875,274.04998779296875,4924
2020-11-27 11:26:00-05:00,ROKU,274.1499938964844,274.33990478515625,274.1499938964844,274.33990478515625,1210
2020-11-27 11:27:00-05:00,ROKU,274.260009765625,274.3999938964844,274.05999755859375,274.1650085449219,5754
2020-11-27 11:28:00-05:00,ROKU,274.1199951171875,274.4873962402344,274.1199951171875,274.32501220703125,3138
2020-11-27 11:29:00-05:00,ROKU,274.318115234375,274.46990966796875,274.25,274.3599853515625,3278
2020-11-27 11:30:00-05:00,ROKU,274.1499938964844,274.4211120605469,274.06500244140625,274.2289123535156,4513
2020-11-27 11:31:00-05:00,ROKU,274.24920654296875,275.0,274.24920654296875,274.94000244140625,13240
2020-11-27 11:32:00-05:00,ROKU,274.94000244140625,274.9849853515625,274.7799987792969,274.94500732421875,5179
2020-11-27 11:33:00-05:00,ROKU,274.88641357421875,275.5199890136719,274.8699951171875,275.3299865722656,17567
2020-11-27 11:34:00-05:00,ROKU,275.5199890136719,276.1300048828125,275.3901062011719,275.8699951171875,15978
2020-11-27 11:35:00-05:00,ROKU,275.8641052246094,276.29998779296875,275.760009765625,276.29998779296875,4906
2020-11-27 11:36:00-05:00,ROKU,276.19000244140625,276.3500061035156,275.8699951171875,275.9599914550781,9157
2020-11-27 11:37:00-05:00,ROKU,276.0,276.0,275.6050109863281,275.6050109863281,11805
2020-11-27 11:38:00-05:00,ROKU,275.6600036621094,275.7716064453125,275.5899963378906,275.739990234375,3583
2020-11-27 11:39:00-05:00,ROKU,275.7349853515625,275.8800048828125,275.5899963378906,275.7929992675781,3056
2020-11-27 11:40:00-05:00,ROKU,275.7300109863281,275.79998779296875,275.7200012207031,275.7322082519531,1590
2020-11-27 11:41:00-05:00,ROKU,275.7254943847656,275.80999755859375,275.6499938964844,275.66009521484375,4568
2020-11-27 11:42:00-05:00,ROKU,275.6600036621094,275.989990234375,275.6000061035156,275.989990234375,6510
2020-11-27 11:43:00-05:00,ROKU,275.9200134277344,275.9580078125,275.75,275.75,6746
2020-11-27 11:44:00-05:00,ROKU,275.7099914550781,275.7099914550781,275.3330993652344,275.3330993652344,3609
2020-11-27 11:45:00-05:00,ROKU,275.3299865722656,275.4894104003906,275.3299865722656,275.4894104003906,1574
2020-11-27 11:46:00-05:00,ROKU,275.5,275.510009765625,275.17340087890625,275.31500244140625,3843
2020-11-27 11:47:00-05:00,ROKU,275.31500244140625,275.31500244140625,274.5101013183594,274.67999267578125,18565
2020-11-27 11:48:00-05:00,ROKU,274.5,274.67041015625,274.04998779296875,274.40008544921875,13733
2020-11-27 11:49:00-05:00,ROKU,274.614990234375,274.8381042480469,274.3900146484375,274.4200134277344,7839
2020-11-27 11:50:00-05:00,ROKU,274.5050048828125,274.5050048828125,274.2279052734375,274.2699890136719,8588
2020-11-27 11:51:00-05:00,ROKU,274.2300109863281,274.25,273.94500732421875,273.95001220703125,17420
